date,time,pressure,pressure_setpoint,mfc1_,mfc2_,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2020-03-17_15-56-33,172.531,,,,,41.51,40.0,,,,,,,25966000.0,cupcts
2020-03-17_15-56-35,172.565,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-56-37,172.598,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-56-39,172.632,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-56-41,172.665,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-56-43,172.698,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-56-45,172.732,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-56-47,172.765,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-56-49,172.798,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-56-51,172.833,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-56-53,172.865,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-56-55,172.899,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-56-57,172.932,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-56-59,172.966,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-01,173.0,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-03,173.033,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-57-05,173.066,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-57-07,173.1,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-09,173.133,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-11,173.167,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-13,173.2,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-15,173.234,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-17,173.267,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-19,173.301,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-21,173.333,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-23,173.367,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-57-25,173.4,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-57-27,173.434,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-29,173.467,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-31,173.501,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-33,173.535,,,,,42.241,40.0,,,,,,,,cupcts
2020-03-17_15-57-35,173.569,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-37,173.602,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-39,173.635,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-41,173.668,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-43,173.703,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-45,173.735,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-47,173.768,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-49,173.802,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-57-51,173.835,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-57-53,173.868,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-55,173.902,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-57,173.936,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-57-59,173.969,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-58-01,174.002,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-03,174.035,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-05,174.069,,,,,41.655,40.0,,,,,,,,cupcts
2020-03-17_15-58-07,174.103,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-58-09,174.135,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-11,174.168,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-58-13,174.202,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-15,174.235,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-17,174.268,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-19,174.302,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-21,174.335,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-23,174.369,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-25,174.402,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-27,174.435,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-29,174.468,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-31,174.502,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-33,174.535,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-35,174.568,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-37,174.602,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-39,174.635,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-41,174.669,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-43,174.702,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-45,174.735,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-47,174.769,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-49,174.802,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-51,174.835,,,,,41.801,40.0,,,,,,,,cupcts
2020-03-17_15-58-53,174.868,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-55,174.902,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-58-57,174.936,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-58-59,174.969,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-01,175.003,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-03,175.035,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-05,175.068,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-07,175.102,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-09,175.135,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-11,175.169,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-13,175.202,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-15,175.236,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-17,175.269,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-19,175.302,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-21,175.335,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-23,175.369,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-25,175.402,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-27,175.435,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-29,175.469,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-31,175.502,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_15-59-33,175.535,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-35,175.569,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-37,175.602,,,,,41.655,40.0,,,,,,,,cupcts
2020-03-17_15-59-39,175.635,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-41,175.669,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-43,175.702,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-45,175.735,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-47,175.769,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-49,175.803,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-51,175.835,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_15-59-53,175.869,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-55,175.902,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-57,175.936,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_15-59-59,175.969,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-01,176.002,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-03,176.035,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-05,176.068,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-07,176.102,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-09,176.135,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-11,176.168,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-13,176.202,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-15,176.235,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-17,176.269,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-19,176.302,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-21,176.335,,,,,41.221,40.0,,,,,,,,cupcts
2020-03-17_16-00-23,176.369,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-25,176.402,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-27,176.435,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-29,176.469,,,,,41.655,40.0,,,,,,,,cupcts
2020-03-17_16-00-31,176.502,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-33,176.536,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-35,176.569,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-37,176.602,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-39,176.635,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-41,176.668,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-43,176.702,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-45,176.736,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-47,176.768,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-49,176.802,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-51,176.835,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-00-53,176.869,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-55,176.902,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-00-57,176.936,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-00-59,176.968,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-01,177.002,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-03,177.035,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-05,177.069,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-07,177.102,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-09,177.135,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-11,177.169,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-13,177.202,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-15,177.235,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-17,177.269,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-19,177.302,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-21,177.335,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-23,177.369,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-25,177.402,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-27,177.435,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-29,177.469,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-31,177.502,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-33,177.535,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-35,177.569,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-37,177.602,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-39,177.636,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-41,177.669,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-43,177.702,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-01-45,177.735,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-47,177.768,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-01-49,177.802,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-51,177.835,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-53,177.869,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-55,177.902,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-01-57,177.936,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-01-59,177.968,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-01,178.002,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-03,178.035,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-02-05,178.068,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-07,178.102,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-09,178.135,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-02-11,178.169,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-13,178.202,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-15,178.235,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-17,178.269,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-19,178.302,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-21,178.336,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-23,178.369,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-25,178.403,,,,,40.081,40.0,,,,,,,,cupcts
2020-03-17_16-02-27,178.437,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-02-29,178.47,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-31,178.503,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-33,178.536,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-35,178.57,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-37,178.603,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-02-39,178.637,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-41,178.67,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-43,178.703,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-45,178.737,,,,,41.51,40.0,,,,,,,25603000.0,cupcts
2020-03-17_16-02-47,178.77,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-02-49,178.804,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-51,178.837,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-53,178.871,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-55,178.904,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-02-58,178.938,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-00,178.971,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-03-02,179.005,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-03-04,179.038,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-06,179.071,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-08,179.105,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-10,179.138,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-12,179.171,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-14,179.205,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-16,179.238,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-18,179.271,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-20,179.305,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-22,179.338,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-24,179.371,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-26,179.405,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-28,179.438,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-30,179.471,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-32,179.505,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-34,179.538,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-36,179.571,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-38,179.605,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-40,179.638,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-42,179.671,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-44,179.705,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-03-46,179.739,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-48,179.772,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-50,179.805,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-52,179.838,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-54,179.871,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-03-56,179.906,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-03-58,179.938,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-04-00,179.971,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-02,180.005,,,,,41.293,40.0,,,,,,,,cupcts
2020-03-17_16-04-04,180.038,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-06,180.072,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-08,180.105,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-10,180.138,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-12,180.171,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-14,180.205,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-16,180.238,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-18,180.271,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-20,180.305,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-22,180.338,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-24,180.372,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-26,180.405,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-28,180.438,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-30,180.472,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-32,180.505,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-34,180.538,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-36,180.571,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-38,180.606,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-40,180.638,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-04-42,180.672,,,,,41.293,40.0,,,,,,,,cupcts
2020-03-17_16-04-44,180.705,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-46,180.739,,,,,41.005,40.0,,,,,,,,cupcts
2020-03-17_16-04-48,180.771,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-50,180.805,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-04-52,180.838,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-54,180.871,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-56,180.905,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-04-58,180.939,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-00,180.971,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-05-02,181.005,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-04,181.039,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-06,181.071,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-08,181.105,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-10,181.139,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-12,181.172,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-14,181.206,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-16,181.238,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-18,181.272,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-20,181.305,,,,,41.293,40.0,,,,,,,,cupcts
2020-03-17_16-05-22,181.338,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-24,181.372,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-26,181.406,,,,,41.293,40.0,,,,,,,,cupcts
2020-03-17_16-05-28,181.439,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-05-30,181.473,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-32,181.506,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-34,181.539,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-36,181.573,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-38,181.606,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-40,181.64,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-42,181.673,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-44,181.706,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-46,181.739,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-48,181.773,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-50,181.806,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-52,181.839,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-54,181.873,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-05-56,181.906,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-05-58,181.94,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-00,181.973,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-02,182.007,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-04,182.039,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-06,182.073,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-08,182.107,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-10,182.139,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-12,182.173,,,,,41.583,40.0,,,,,,,,cupcts
2020-03-17_16-06-14,182.206,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-16,182.239,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-06-18,182.273,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-20,182.306,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-22,182.339,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-24,182.373,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-26,182.406,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-28,182.439,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-30,182.474,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-32,182.506,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-34,182.539,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-36,182.573,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-38,182.606,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-40,182.639,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-42,182.673,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-44,182.706,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-06-46,182.74,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-48,182.773,,,,,41.077,40.0,,,,,,,,cupcts
2020-03-17_16-06-50,182.806,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-52,182.839,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-54,182.873,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-06-56,182.906,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-06-58,182.94,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-00,182.973,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-02,183.006,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-04,183.04,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-06,183.073,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-08,183.106,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-10,183.139,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-12,183.173,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-14,183.206,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-16,183.239,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-07-18,183.273,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-20,183.306,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-22,183.339,,,,,41.293,40.0,,,,,,,,cupcts
2020-03-17_16-07-24,183.373,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-26,183.406,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-28,183.44,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-30,183.473,,,,,41.51,40.0,,,,,,,,cupcts
2020-03-17_16-07-32,183.506,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-34,183.539,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-36,183.573,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-38,183.606,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-40,183.639,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-42,183.673,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-44,183.706,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-46,183.739,,,,,41.365,40.0,,,,,,,,cupcts
2020-03-17_16-07-48,183.774,,,,,41.438,40.0,,,,,,,,cupcts
2020-03-17_16-07-50,183.806,,,,,41.365,40.0,,,,,,,,cupcts
