bias_2019-08-01_15-49-02_,current_2019-08-01_15-49-02_,bias_2019-08-01_16-07-32_,current_2019-08-01_16-07-32_,bias_2019-08-01_16-26-02_,current_2019-08-01_16-26-02_,bias_2019-08-01_16-44-32_,current_2019-08-01_16-44-32_,bias_2019-08-01_17-03-02_,current_2019-08-01_17-03-02_,bias_2019-08-01_17-21-32_,current_2019-08-01_17-21-32_,bias_2019-08-01_17-40-02_,current_2019-08-01_17-40-02_,bias_2019-08-01_17-58-32_,current_2019-08-01_17-58-32_,bias_2019-08-01_18-17-02_,current_2019-08-01_18-17-02_,bias_2019-08-01_18-35-32_,current_2019-08-01_18-35-32_,bias_2019-08-01_18-54-02_,current_2019-08-01_18-54-02_,bias_2019-08-01_19-12-32_,current_2019-08-01_19-12-32_,bias_2019-08-01_19-31-02_,current_2019-08-01_19-31-02_,bias_2019-08-01_19-49-32_,current_2019-08-01_19-49-32_,bias_2019-08-01_20-08-02_,current_2019-08-01_20-08-02_,bias_2019-08-01_20-26-32_,current_2019-08-01_20-26-32_,bias_2019-08-01_20-45-02_,current_2019-08-01_20-45-02_,bias_2019-08-01_21-03-32_,current_2019-08-01_21-03-32_,bias_2019-08-01_21-22-02_,current_2019-08-01_21-22-02_,bias_2019-08-01_21-40-32_,current_2019-08-01_21-40-32_,bias_2019-08-01_21-59-02_,current_2019-08-01_21-59-02_,bias_2019-08-01_22-17-32_,current_2019-08-01_22-17-32_,bias_2019-08-01_22-36-02_,current_2019-08-01_22-36-02_,bias_2019-08-01_22-54-32_,current_2019-08-01_22-54-32_,bias_2019-08-01_23-13-02_,current_2019-08-01_23-13-02_,bias_2019-08-01_23-31-32_,current_2019-08-01_23-31-32_,bias_2019-08-01_23-50-02_,current_2019-08-01_23-50-02_,bias_2019-08-02_00-08-32_,current_2019-08-02_00-08-32_,bias_2019-08-02_00-27-02_,current_2019-08-02_00-27-02_,bias_2019-08-02_00-45-32_,current_2019-08-02_00-45-32_,bias_2019-08-02_01-04-02_,current_2019-08-02_01-04-02_,bias_2019-08-02_01-22-34_,current_2019-08-02_01-22-34_,bias_2019-08-02_01-41-04_,current_2019-08-02_01-41-04_,bias_2019-08-02_01-59-34_,current_2019-08-02_01-59-34_,bias_2019-08-02_02-18-06_,current_2019-08-02_02-18-06_,bias_2019-08-02_02-36-38_,current_2019-08-02_02-36-38_,bias_2019-08-02_02-55-10_,current_2019-08-02_02-55-10_,bias_2019-08-02_03-13-42_,current_2019-08-02_03-13-42_,bias_2019-08-02_03-32-14_,current_2019-08-02_03-32-14_,bias_2019-08-02_03-50-46_,current_2019-08-02_03-50-46_,bias_2019-08-02_04-09-16_,current_2019-08-02_04-09-16_,bias_2019-08-02_04-27-48_,current_2019-08-02_04-27-48_,bias_2019-08-02_04-46-20_,current_2019-08-02_04-46-20_,bias_2019-08-02_05-04-52_,current_2019-08-02_05-04-52_,bias_2019-08-02_05-23-24_,current_2019-08-02_05-23-24_,bias_2019-08-02_05-41-56_,current_2019-08-02_05-41-56_,bias_2019-08-02_06-00-28_,current_2019-08-02_06-00-28_,bias_2019-08-02_06-18-58_,current_2019-08-02_06-18-58_,bias_2019-08-02_06-37-30_,current_2019-08-02_06-37-30_
-0.4,-3.936247e-09,-0.4,-3.776078e-09,-0.4,-3.759949e-09,-0.4,-3.865719e-09,-0.4,-3.641122e-09,-0.4,-3.805471e-09,-0.4,-3.664614e-09,-0.4,-8.045107e-09,-0.4,-8.972131e-09,-0.4,-9.851168e-09,-0.4,-2.342728e-08,-0.4,-2.656024e-08,-0.4,-2.650552e-08,-0.4,-2.860929e-08,-0.4,-3.80121e-08,-0.4,-3.574651e-08,-0.4,-3.4112e-08,-0.4,-4.316436e-08,-0.4,-3.66632e-08,-0.4,-3.48804e-08,-0.4,-5.596176e-08,-0.4,-5.534108e-08,-0.4,-5.47381e-08,-0.4,-8.270252e-08,-0.4,-8.786505e-08,-0.4,-8.922385e-08,-0.4,-1.033914e-07,-0.4,-1.325657e-07,-0.4,-1.333685e-07,-0.4,-1.323927e-07,-0.4,-1.531033e-07,-0.4,-1.514773e-07,-0.4,-1.509375e-07,-0.4,-1.62375e-07,-0.4,-1.609118e-07,-0.4,-1.572451e-07,-0.4,-1.728457e-07,-0.4,-1.520152e-07,-0.4,-1.355757e-07,-0.4,-1.26479e-07,-0.4,-1.512325e-07,-0.4,-2.068971e-07,-0.4,-2.634524e-07,-0.4,-4.229309e-07,-0.4,-4.861913e-07,-0.4,-4.973652e-07,-0.4,-3.274604e-08,-0.4,-1.683233e-08,-0.4,-1.184106e-08
-0.39,-3.439813e-09,-0.39,-3.272185e-09,-0.39,-3.28277e-09,-0.39,-3.338935e-09,-0.39,-3.121848e-09,-0.39,-3.380578e-09,-0.39,-3.174533e-09,-0.39,-7.307338e-09,-0.39,-8.190854e-09,-0.39,-9.0107e-09,-0.39,-2.147148e-08,-0.39,-2.393861e-08,-0.39,-2.380414e-08,-0.39,-2.584393e-08,-0.39,-3.496233e-08,-0.39,-3.297924e-08,-0.39,-3.111936e-08,-0.39,-3.868587e-08,-0.39,-3.276279e-08,-0.39,-3.118606e-08,-0.39,-5.056231e-08,-0.39,-4.999809e-08,-0.39,-4.941425e-08,-0.39,-7.459965e-08,-0.39,-7.911947e-08,-0.39,-7.98781e-08,-0.39,-9.323995e-08,-0.39,-1.194852e-07,-0.39,-1.179766e-07,-0.39,-1.191e-07,-0.39,-1.363801e-07,-0.39,-1.356544e-07,-0.39,-1.348255e-07,-0.39,-1.446902e-07,-0.39,-1.432158e-07,-0.39,-1.399099e-07,-0.39,-1.529032e-07,-0.39,-1.336633e-07,-0.39,-1.182912e-07,-0.39,-1.089285e-07,-0.39,-1.293236e-07,-0.39,-1.75839e-07,-0.39,-2.239947e-07,-0.39,-3.585963e-07,-0.39,-4.11729e-07,-0.39,-4.197863e-07,-0.39,-3.00432e-08,-0.39,-1.554242e-08,-0.39,-1.086538e-08
-0.38,-2.971055e-09,-0.38,-2.82692e-09,-0.38,-2.813511e-09,-0.38,-2.909351e-09,-0.38,-2.70623e-09,-0.38,-2.945095e-09,-0.38,-2.752309e-09,-0.38,-6.648362e-09,-0.38,-7.498103e-09,-0.38,-8.255183e-09,-0.38,-1.971099e-08,-0.38,-2.175307e-08,-0.38,-2.15384e-08,-0.38,-2.345653e-08,-0.38,-3.219477e-08,-0.38,-3.038183e-08,-0.38,-2.848787e-08,-0.38,-3.466883e-08,-0.38,-2.918054e-08,-0.38,-2.779782e-08,-0.38,-4.572498e-08,-0.38,-4.513387e-08,-0.38,-4.463077e-08,-0.38,-6.749745e-08,-0.38,-7.15722e-08,-0.38,-7.196447e-08,-0.38,-8.440927e-08,-0.38,-1.078781e-07,-0.38,-1.063878e-07,-0.38,-1.072304e-07,-0.38,-1.21636e-07,-0.38,-1.214169e-07,-0.38,-1.206066e-07,-0.38,-1.288306e-07,-0.38,-1.275379e-07,-0.38,-1.245314e-07,-0.38,-1.354345e-07,-0.38,-1.179551e-07,-0.38,-1.035505e-07,-0.38,-9.41004e-08,-0.38,-1.098472e-07,-0.38,-1.483015e-07,-0.38,-1.896399e-07,-0.38,-3.049284e-07,-0.38,-3.49708e-07,-0.38,-3.554546e-07,-0.38,-2.760867e-08,-0.38,-1.431638e-08,-0.38,-1.004841e-08
-0.37,-2.563099e-09,-0.37,-2.4474e-09,-0.37,-2.450776e-09,-0.37,-2.474877e-09,-0.37,-2.343594e-09,-0.37,-2.563153e-09,-0.37,-2.35005e-09,-0.37,-6.062945e-09,-0.37,-6.844024e-09,-0.37,-7.566925e-09,-0.37,-1.812051e-08,-0.37,-1.985349e-08,-0.37,-1.953048e-08,-0.37,-2.137232e-08,-0.37,-2.964942e-08,-0.37,-2.792309e-08,-0.37,-2.609819e-08,-0.37,-3.09672e-08,-0.37,-2.585977e-08,-0.37,-2.463096e-08,-0.37,-4.126149e-08,-0.37,-4.074077e-08,-0.37,-4.028266e-08,-0.37,-6.114277e-08,-0.37,-6.475643e-08,-0.37,-6.500624e-08,-0.37,-7.655613e-08,-0.37,-9.726886e-08,-0.37,-9.589675e-08,-0.37,-9.654654e-08,-0.37,-1.083686e-07,-0.37,-1.084807e-07,-0.37,-1.077441e-07,-0.37,-1.145341e-07,-0.37,-1.135264e-07,-0.37,-1.106826e-07,-0.37,-1.199145e-07,-0.37,-1.051524e-07,-0.37,-9.078185e-08,-0.37,-8.116531e-08,-0.37,-9.197981e-08,-0.37,-1.247746e-07,-0.37,-1.601376e-07,-0.37,-2.595223e-07,-0.37,-2.964236e-07,-0.37,-3.013743e-07,-0.37,-2.54214e-08,-0.37,-1.320383e-08,-0.37,-9.223177e-09
-0.36,-2.223506e-09,-0.36,-2.083e-09,-0.36,-2.164522e-09,-0.36,-2.144759e-09,-0.36,-1.992406e-09,-0.36,-2.21161e-09,-0.36,-2.078312e-09,-0.36,-5.497644e-09,-0.36,-6.276151e-09,-0.36,-6.952015e-09,-0.36,-1.665283e-08,-0.36,-1.811402e-08,-0.36,-1.777569e-08,-0.36,-1.954589e-08,-0.36,-2.74016e-08,-0.36,-2.568962e-08,-0.36,-2.394659e-08,-0.36,-2.754502e-08,-0.36,-2.277165e-08,-0.36,-2.174163e-08,-0.36,-3.717607e-08,-0.36,-3.685997e-08,-0.36,-3.638537e-08,-0.36,-5.563325e-08,-0.36,-5.900949e-08,-0.36,-5.883188e-08,-0.36,-6.963912e-08,-0.36,-8.760153e-08,-0.36,-8.632774e-08,-0.36,-8.709704e-08,-0.36,-9.65782e-08,-0.36,-9.674996e-08,-0.36,-9.635808e-08,-0.36,-1.015256e-07,-0.36,-1.004649e-07,-0.36,-9.827927e-08,-0.36,-1.060033e-07,-0.36,-9.177099e-08,-0.36,-7.969445e-08,-0.36,-6.995956e-08,-0.36,-7.639593e-08,-0.36,-1.017797e-07,-0.36,-1.322081e-07,-0.36,-2.207532e-07,-0.36,-2.504559e-07,-0.36,-2.561986e-07,-0.36,-2.333279e-08,-0.36,-1.218111e-08,-0.36,-8.575944e-09
-0.35000000000000003,-1.872821e-09,-0.35000000000000003,-1.766549e-09,-0.35000000000000003,-1.787065e-09,-0.35000000000000003,-1.801939e-09,-0.35000000000000003,-1.665718e-09,-0.35000000000000003,-1.88482e-09,-0.35000000000000003,-1.70101e-09,-0.35000000000000003,-4.997983e-09,-0.35000000000000003,-5.72441e-09,-0.35000000000000003,-6.352284e-09,-0.35000000000000003,-1.530736e-08,-0.35000000000000003,-1.654723e-08,-0.35000000000000003,-1.61734e-08,-0.35000000000000003,-1.789733e-08,-0.35000000000000003,-2.526669e-08,-0.35000000000000003,-2.360566e-08,-0.35000000000000003,-2.189537e-08,-0.35000000000000003,-2.433523e-08,-0.35000000000000003,-1.983318e-08,-0.35000000000000003,-1.895445e-08,-0.35000000000000003,-3.328618e-08,-0.35000000000000003,-3.314303e-08,-0.35000000000000003,-3.275131e-08,-0.35000000000000003,-5.050639e-08,-0.35000000000000003,-5.333474e-08,-0.35000000000000003,-5.334605e-08,-0.35000000000000003,-6.319385e-08,-0.35000000000000003,-7.862082e-08,-0.35000000000000003,-7.737669e-08,-0.35000000000000003,-7.767605e-08,-0.35000000000000003,-8.561786e-08,-0.35000000000000003,-8.607396e-08,-0.35000000000000003,-8.558236e-08,-0.35000000000000003,-8.962112e-08,-0.35000000000000003,-8.879487e-08,-0.35000000000000003,-8.695896e-08,-0.35000000000000003,-9.356187e-08,-0.35000000000000003,-8.094761e-08,-0.35000000000000003,-6.976283e-08,-0.35000000000000003,-5.968137e-08,-0.35000000000000003,-6.09089e-08,-0.35000000000000003,-8.080617e-08,-0.35000000000000003,-1.077783e-07,-0.35000000000000003,-1.863982e-07,-0.35000000000000003,-2.122269e-07,-0.35000000000000003,-2.165259e-07,-0.35000000000000003,-2.142044e-08,-0.35000000000000003,-1.119822e-08,-0.35000000000000003,-7.85163e-09
-0.34,-1.600984e-09,-0.34,-1.499905e-09,-0.34,-1.48009e-09,-0.34,-1.54311e-09,-0.34,-2.064951e-09,-0.34,-1.58692e-09,-0.34,-1.419594e-09,-0.34,-4.528419e-09,-0.34,-5.221171e-09,-0.34,-5.822321e-09,-0.34,-1.409629e-08,-0.34,-1.512824e-08,-0.34,-1.47444e-08,-0.34,-1.638383e-08,-0.34,-2.330972e-08,-0.34,-2.167159e-08,-0.34,-2.003607e-08,-0.34,-2.135755e-08,-0.34,-1.710961e-08,-0.34,-1.634733e-08,-0.34,-2.975261e-08,-0.34,-2.979695e-08,-0.34,-2.948851e-08,-0.34,-4.593859e-08,-0.34,-4.84473e-08,-0.34,-4.842624e-08,-0.34,-5.746842e-08,-0.34,-7.034468e-08,-0.34,-6.924664e-08,-0.34,-6.936637e-08,-0.34,-7.589336e-08,-0.34,-7.596845e-08,-0.34,-7.57836e-08,-0.34,-7.905074e-08,-0.34,-7.829859e-08,-0.34,-7.671805e-08,-0.34,-8.253583e-08,-0.34,-7.145192e-08,-0.34,-6.109338e-08,-0.34,-5.063463e-08,-0.34,-4.665135e-08,-0.34,-6.170944e-08,-0.34,-8.581356e-08,-0.34,-1.5776e-07,-0.34,-1.799611e-07,-0.34,-1.834702e-07,-0.34,-1.963642e-08,-0.34,-1.030558e-08,-0.34,-7.200069e-09
-0.33,-1.31962e-09,-0.33,-1.212993e-09,-0.33,-1.244149e-09,-0.33,-1.245461e-09,-0.33,-1.13485e-09,-0.33,-1.30011e-09,-0.33,-1.168024e-09,-0.33,-4.095408e-09,-0.33,-4.76658e-09,-0.33,-5.313634e-09,-0.33,-1.294926e-08,-0.33,-1.38221e-08,-0.33,-1.343906e-08,-0.33,-1.504976e-08,-0.33,-2.146846e-08,-0.33,-1.983559e-08,-0.33,-1.825654e-08,-0.33,-1.855831e-08,-0.33,-1.446621e-08,-0.33,-1.38644e-08,-0.33,-2.644731e-08,-0.33,-2.671834e-08,-0.33,-2.639819e-08,-0.33,-4.174037e-08,-0.33,-4.393463e-08,-0.33,-4.390432e-08,-0.33,-5.210284e-08,-0.33,-6.259112e-08,-0.33,-6.165153e-08,-0.33,-6.167425e-08,-0.33,-6.692466e-08,-0.33,-6.696199e-08,-0.33,-6.689131e-08,-0.33,-6.925845e-08,-0.33,-6.860228e-08,-0.33,-6.735247e-08,-0.33,-7.254477e-08,-0.33,-6.286731e-08,-0.33,-5.317733e-08,-0.33,-4.255533e-08,-0.33,-3.289867e-08,-0.33,-4.380295e-08,-0.33,-6.622535e-08,-0.33,-1.334647e-07,-0.33,-1.524784e-07,-0.33,-1.550636e-07,-0.33,-1.803176e-08,-0.33,-9.464955e-09,-0.33,-6.629322e-09
-0.32,-1.074453e-09,-0.32,-9.82548e-10,-0.32,-9.569364e-10,-0.32,-1.022022e-09,-0.32,-9.16453e-10,-0.32,-1.087763e-09,-0.32,-9.154455e-10,-0.32,-3.715583e-09,-0.32,-4.309672e-09,-0.32,-4.830657e-09,-0.32,-1.188027e-08,-0.32,-1.262611e-08,-0.32,-1.225742e-08,-0.32,-1.376927e-08,-0.32,-1.977367e-08,-0.32,-1.81241e-08,-0.32,-1.660579e-08,-0.32,-1.588315e-08,-0.32,-1.200566e-08,-0.32,-1.147978e-08,-0.32,-2.335941e-08,-0.32,-2.387686e-08,-0.32,-2.361078e-08,-0.32,-3.793894e-08,-0.32,-3.980514e-08,-0.32,-3.976452e-08,-0.32,-4.712292e-08,-0.32,-5.550746e-08,-0.32,-5.449576e-08,-0.32,-5.457824e-08,-0.32,-5.86126e-08,-0.32,-5.865722e-08,-0.32,-5.860329e-08,-0.32,-6.041006e-08,-0.32,-5.986118e-08,-0.32,-5.886562e-08,-0.32,-6.339304e-08,-0.32,-5.51685e-08,-0.32,-4.630104e-08,-0.32,-3.496503e-08,-0.32,-1.979576e-08,-0.32,-2.715622e-08,-0.32,-4.868561e-08,-0.32,-1.126838e-07,-0.32,-1.291059e-07,-0.32,-1.312567e-07,-0.32,-1.665075e-08,-0.32,-8.687759e-09,-0.32,-6.089629e-09
-0.31,-8.467796e-10,-0.31,-7.775605e-10,-0.31,-7.650076e-10,-0.31,-7.825517e-10,-0.31,-5.969244e-10,-0.31,-8.016087e-10,-0.31,-7.280541e-10,-0.31,-3.31998e-09,-0.31,-3.906503e-09,-0.31,-4.379095e-09,-0.31,-1.087827e-08,-0.31,-1.153725e-08,-0.31,-1.113937e-08,-0.31,-1.260453e-08,-0.31,-1.81e-08,-0.31,-1.651415e-08,-0.31,-1.505846e-08,-0.31,-1.338147e-08,-0.31,-9.667515e-09,-0.31,-9.296414e-09,-0.31,-2.045308e-08,-0.31,-2.12621e-08,-0.31,-2.102794e-08,-0.31,-3.442383e-08,-0.31,-3.608783e-08,-0.31,-3.598219e-08,-0.31,-4.243551e-08,-0.31,-4.930044e-08,-0.31,-4.801288e-08,-0.31,-4.806541e-08,-0.31,-5.098159e-08,-0.31,-5.104473e-08,-0.31,-5.110683e-08,-0.31,-5.234553e-08,-0.31,-5.194406e-08,-0.31,-5.105933e-08,-0.31,-5.52439e-08,-0.31,-4.805323e-08,-0.31,-3.997221e-08,-0.31,-2.822967e-08,-0.31,-7.260002e-09,-0.31,-1.167771e-08,-0.31,-3.31673e-08,-0.31,-9.499432e-08,-0.31,-1.089784e-07,-0.31,-1.110581e-07,-0.31,-1.532191e-08,-0.31,-7.96461e-09,-0.31,-5.55967e-09
-0.3,-5.984369e-10,-0.3,-5.361748e-10,-0.3,-5.461068e-10,-0.3,-5.550302e-10,-0.3,-4.962463e-10,-0.3,-6.245521e-10,-0.3,-5.167149e-10,-0.3,-2.956136e-09,-0.3,-3.514581e-09,-0.3,-3.956266e-09,-0.3,-9.953057e-09,-0.3,-1.050526e-08,-0.3,-1.011727e-08,-0.3,-1.148719e-08,-0.3,-1.654157e-08,-0.3,-1.496611e-08,-0.3,-1.357989e-08,-0.3,-1.102568e-08,-0.3,-7.343946e-09,-0.3,-7.156356e-09,-0.3,-1.765426e-08,-0.3,-1.875834e-08,-0.3,-1.858134e-08,-0.3,-3.107084e-08,-0.3,-3.250092e-08,-0.3,-3.242502e-08,-0.3,-3.80905e-08,-0.3,-4.276019e-08,-0.3,-4.196831e-08,-0.3,-4.19665e-08,-0.3,-4.413845e-08,-0.3,-4.395903e-08,-0.3,-4.41828e-08,-0.3,-4.494819e-08,-0.3,-4.477214e-08,-0.3,-4.396469e-08,-0.3,-4.788761e-08,-0.3,-4.169259e-08,-0.3,-3.416095e-08,-0.3,-2.178684e-08,-0.3,4.940538e-09,-0.3,2.75748e-09,-0.3,-1.925486e-08,-0.3,-7.98137e-08,-0.3,-9.196913e-08,-0.3,-9.360853e-08,-0.3,-1.404142e-08,-0.3,-7.264958e-09,-0.3,-5.057738e-09
-0.29,-4.175992e-10,-0.29,-3.910307e-10,-0.29,-3.626472e-10,-0.29,-5.281086e-10,-0.29,-4.369082e-10,-0.29,-5.69499e-10,-0.29,-3.183327e-10,-0.29,-2.718833e-09,-0.29,-3.132488e-09,-0.29,-3.740793e-09,-0.29,-9.076796e-09,-0.29,-9.53689e-09,-0.29,-9.315468e-09,-0.29,-1.043639e-08,-0.29,-1.516102e-08,-0.29,-1.344923e-08,-0.29,-1.214499e-08,-0.29,-8.808692e-09,-0.29,-5.248553e-09,-0.29,-5.165773e-09,-0.29,-1.507175e-08,-0.29,-1.640972e-08,-0.29,-1.637584e-08,-0.29,-2.80743e-08,-0.29,-2.926837e-08,-0.29,-2.929183e-08,-0.29,-3.394912e-08,-0.29,-3.819273e-08,-0.29,-3.622345e-08,-0.29,-3.630626e-08,-0.29,-3.989488e-08,-0.29,-3.764721e-08,-0.29,-3.789454e-08,-0.29,-3.853101e-08,-0.29,-3.859014e-08,-0.29,-3.775884e-08,-0.29,-4.108737e-08,-0.29,-3.614179e-08,-0.29,-2.865616e-08,-0.29,-1.578384e-08,-0.29,1.637594e-08,-0.29,1.376685e-08,-0.29,-9.273021e-09,-0.29,-6.911247e-08,-0.29,-7.955173e-08,-0.29,-7.883929e-08,-0.29,-1.279179e-08,-0.29,-6.629524e-09,-0.29,-4.6399e-09
-0.28,-2.465924e-10,-0.28,-1.9038e-10,-0.28,-1.85893e-10,-0.28,-2.675652e-10,-0.28,-1.916403e-10,-0.28,-3.048216e-10,-0.28,-1.90985e-10,-0.28,-2.341225e-09,-0.28,-2.813209e-09,-0.28,-3.259432e-09,-0.28,-8.266379e-09,-0.28,-8.689216e-09,-0.28,-8.280757e-09,-0.28,-9.496004e-09,-0.28,-1.360648e-08,-0.28,-1.216789e-08,-0.28,-1.078985e-08,-0.28,-6.77153e-09,-0.28,-3.433921e-09,-0.28,-3.380989e-09,-0.28,-1.281195e-08,-0.28,-1.433571e-08,-0.28,-1.428756e-08,-0.28,-2.534779e-08,-0.28,-2.647281e-08,-0.28,-2.619352e-08,-0.28,-3.03026e-08,-0.28,-3.209476e-08,-0.28,-3.127602e-08,-0.28,-3.135942e-08,-0.28,-3.266993e-08,-0.28,-3.228649e-08,-0.28,-3.253673e-08,-0.28,-3.217166e-08,-0.28,-3.228146e-08,-0.28,-3.164159e-08,-0.28,-3.469487e-08,-0.28,-3.043849e-08,-0.28,-2.36419e-08,-0.28,-1.004618e-08,-0.28,2.783252e-08,-0.28,2.681889e-08,-0.28,1.096074e-09,-0.28,-5.651106e-08,-0.28,-6.541601e-08,-0.28,-6.513876e-08,-0.28,-1.161606e-08,-0.28,-6.04108e-09,-0.28,-4.217221e-09
-0.27,-6.111699e-11,-0.27,-3.490316e-11,-0.27,-5.305119e-11,-0.27,-6.399042e-11,-0.27,-2.729105e-11,-0.27,-9.131493e-11,-0.27,-1.962852e-11,-0.27,-2.019529e-09,-0.27,-2.460609e-09,-0.27,-2.874817e-09,-0.27,-7.453948e-09,-0.27,-7.765967e-09,-0.27,-7.400007e-09,-0.27,-8.494919e-09,-0.27,-1.219662e-08,-0.27,-1.081021e-08,-0.27,-9.46963e-09,-0.27,-4.706388e-09,-0.27,-1.443491e-09,-0.27,-1.569479e-09,-0.27,-1.043711e-08,-0.27,-1.214608e-08,-0.27,-1.21844e-08,-0.27,-2.247616e-08,-0.27,-2.338857e-08,-0.27,-2.315844e-08,-0.27,-2.652087e-08,-0.27,-2.6962e-08,-0.27,-2.631187e-08,-0.27,-2.643426e-08,-0.27,-2.686026e-08,-0.27,-2.65959e-08,-0.27,-2.685925e-08,-0.27,-2.652433e-08,-0.27,-2.66668e-08,-0.27,-2.626086e-08,-0.27,-2.892974e-08,-0.27,-2.517342e-08,-0.27,-1.88889e-08,-0.27,-4.57637e-09,-0.27,3.885888e-08,-0.27,3.784572e-08,-0.27,9.594767e-09,-0.27,-4.604864e-08,-0.27,-5.342217e-08,-0.27,-5.311293e-08,-0.27,-1.04668e-08,-0.27,-5.444064e-09,-0.27,-3.807047e-09
-0.26,1.048367e-10,-0.26,1.369487e-10,-0.26,1.470308e-10,-0.26,9.788004e-11,-0.26,1.532314e-10,-0.26,7.438834e-11,-0.26,1.50106e-10,-0.26,-1.723291e-09,-0.26,-2.120612e-09,-0.26,-2.491916e-09,-0.26,-6.696408e-09,-0.26,-6.928935e-09,-0.26,-6.546131e-09,-0.26,-7.554129e-09,-0.26,-1.087399e-08,-0.26,-9.433737e-09,-0.26,-8.229523e-09,-0.26,-2.734765e-09,-0.26,3.968695e-10,-0.26,1.324624e-10,-0.26,-8.13698e-09,-0.26,-1.015529e-08,-0.26,-1.017975e-08,-0.26,-1.986315e-08,-0.26,-2.046783e-08,-0.26,-2.027253e-08,-0.26,-2.294776e-08,-0.26,-2.227063e-08,-0.26,-2.163879e-08,-0.26,-2.191334e-08,-0.26,-2.174183e-08,-0.26,-2.155067e-08,-0.26,-2.19002e-08,-0.26,-2.125926e-08,-0.26,-2.133044e-08,-0.26,-2.12214e-08,-0.26,-2.335856e-08,-0.26,-2.019395e-08,-0.26,-1.435781e-08,-0.26,6.876419e-10,-0.26,4.901036e-08,-0.26,4.753849e-08,-0.26,1.629591e-08,-0.26,-3.644128e-08,-0.26,-4.231238e-08,-0.26,-4.223753e-08,-0.26,-9.324503e-09,-0.26,-4.892423e-09,-0.26,-3.410481e-09
-0.25,2.700844e-10,-0.25,2.807214e-10,-0.25,2.708407e-10,-0.25,2.374183e-10,-0.25,2.751762e-10,-0.25,2.245635e-10,-0.25,2.827381e-10,-0.25,-1.432298e-09,-0.25,-1.80189e-09,-0.25,-2.159582e-09,-0.25,-5.958137e-09,-0.25,-6.094211e-09,-0.25,-5.735509e-09,-0.25,-6.664202e-09,-0.25,-9.566381e-09,-0.25,-8.16122e-09,-0.25,-6.997436e-09,-0.25,-8.529318e-10,-0.25,2.123254e-09,-0.25,1.704137e-09,-0.25,-6.134548e-09,-0.25,-8.297904e-09,-0.25,-8.353257e-09,-0.25,-1.74035e-08,-0.25,-1.784212e-08,-0.25,-1.762734e-08,-0.25,-1.968878e-08,-0.25,-1.787172e-08,-0.25,-1.747113e-08,-0.25,-1.775486e-08,-0.25,-1.710164e-08,-0.25,-1.687178e-08,-0.25,-1.739668e-08,-0.25,-1.650846e-08,-0.25,-1.666308e-08,-0.25,-1.654995e-08,-0.25,-1.841883e-08,-0.25,-1.549694e-08,-0.25,-9.845585e-09,-0.25,5.735126e-09,-0.25,5.890794e-08,-0.25,5.561298e-08,-0.25,2.08804e-08,-0.25,-2.779408e-08,-0.25,-3.161275e-08,-0.25,-3.180291e-08,-0.25,-8.27592e-09,-0.25,-4.374616e-09,-0.25,-3.062516e-09
-0.24,4.094716e-10,-0.24,4.131013e-10,-0.24,4.200579e-10,-0.24,3.830063e-10,-0.24,4.160756e-10,-0.24,3.838123e-10,-0.24,4.222258e-10,-0.24,-1.154915e-09,-0.24,-1.512257e-09,-0.24,-1.822863e-09,-0.24,-5.242145e-09,-0.24,-5.312832e-09,-0.24,-4.967844e-09,-0.24,-5.726386e-09,-0.24,-8.307579e-09,-0.24,-6.889705e-09,-0.24,-5.786827e-09,-0.24,9.491748e-10,-0.24,3.755271e-09,-0.24,3.196412e-09,-0.24,-4.174618e-09,-0.24,-6.428823e-09,-0.24,-6.570036e-09,-0.24,-1.502619e-08,-0.24,-1.527524e-08,-0.24,-1.498339e-08,-0.24,-1.654011e-08,-0.24,-1.382128e-08,-0.24,-1.352213e-08,-0.24,-1.374208e-08,-0.24,-1.263128e-08,-0.24,-1.251148e-08,-0.24,-1.301492e-08,-0.24,-1.208507e-08,-0.24,-1.21936e-08,-0.24,-1.210694e-08,-0.24,-1.361465e-08,-0.24,-1.086871e-08,-0.24,-5.381042e-09,-0.24,1.067482e-08,-0.24,6.814065e-08,-0.24,6.223517e-08,-0.24,2.467123e-08,-0.24,-1.893991e-08,-0.24,-2.124533e-08,-0.24,-2.125083e-08,-0.24,-7.238383e-09,-0.24,-3.880196e-09,-0.24,-2.695043e-09
